002285,81,87,16,63,38
002286,76,83,3,31,39
002287,52,52,19,75,61
002288,16,59,96,56,61
002289,59,31,7,21,20
002290,42,89,8,11,41
002291,27,64,30,78,3
002292,93,1,94,45,96
002293,24,77,58,20,18
002294,53,61,29,45,38
002295,36,72,97,60,84
002296,24,6,71,1,91
002297,74,90,12,60,58
002298,48,81,40,32,8
002299,83,98,9,36,90
002300,48,76,8,57,66
002301,62,50,59,57,35
002302,37,14,44,85,38
002303,86,98,99,90,40
002304,48,41,21,95,64
002305,83,58,75,7,19
002306,16,43,3,11,49
002307,54,32,18,61,66
002308,19,49,25,97,87
002309,4,25,21,96,79
002310,54,21,57,92,28
002311,81,18,18,99,66
002312,66,18,85,70,17
002313,56,31,34,78,56
002314,35,88,27,63,10
002315,32,68,9,85,70
002316,45,20,53,74,22
002317,81,71,30,13,89
002318,81,51,95,35,78
002319,82,83,59,4,85
002320,96,18,40,46,8
002321,49,30,32,48,79
002322,42,56,33,79,10
002323,57,63,85,16,59
002324,62,24,98,24,27
002325,64,40,48,20,53
002326,98,2,26,43,80
002327,84,18,31,10,48
002328,30,58,55,59,49
002329,29,32,3,41,77
002330,72,43,0,39,3
002331,57,73,31,48,59
002332,76,48,99,54,21
002333,71,30,73,9,13
002334,94,5,30,90,86
002335,52,68,88,48,15
002336,63,95,47,11,91
002337,62,68,63,21,30
002338,79,0,28,42,45
002339,17,76,74,68,69
002340,94,83,46,2,44
002341,15,1,27,98,30
002342,6,10,45,77,85
002343,18,31,74,80,30
002344,4,19,88,43,15
002345,13,60,42,64,88
002346,72,94,80,10,49
002347,12,77,41,69,71
002348,76,5,10,7,20
002349,26,37,45,41,97
002350,53,81,69,20,94
002351,51,1,19,90,53
002352,35,50,95,85,35
002353,76,77,82,12,77
002354,94,61,97,47,43
002355,35,59,77,21,27
002356,36,76,49,53,68
002357,59,52,80,83,70
002358,34,16,24,94,20
002359,9,92,19,16,33
002360,14,93,20,29,21
002361,75,50,61,82,32
002362,91,58,28,4,53
002363,85,74,55,91,44
002364,80,60,39,68,0
002365,53,9,19,74,53
002366,11,61,85,26,22
002367,98,33,20,92,62
002368,86,90,72,55,90
002369,87,33,26,62,64
002370,39,8,12,92,78
002371,92,53,95,84,30
002372,1,76,25,33,47
002373,49,18,84,79,64
002374,47,22,82,19,92
002375,92,89,47,81,67
002376,24,70,96,3,56
002377,58,43,37,14,53
002378,43,12,22,2,76
002379,94,64,96,90,92
002380,74,70,15,96,86
002381,47,82,69,53,59
002382,36,69,96,93,97
002383,42,19,94,42,34
002384,23,21,84,25,80
002385,29,30,91,6,69
002386,59,18,83,86,86
002387,16,66,74,76,41
002388,7,38,32,72,59
002389,17,83,36,69,56
002390,38,17,37,65,75
002391,54,11,68,81,85
002392,63,34,16,81,8
002393,72,98,56,31,60
002394,12,89,2,94,15
002395,83,36,26,63,15
002396,34,12,16,26,19
002397,12,58,7,84,79
002398,99,39,31,25,55
002399,26,8,72,13,93
002400,68,69,63,17,18
002401,74,54,91,32,0
002402,47,3,43,14,13
002403,46,81,57,39,51
002404,90,6,17,58,84
002405,5,6,20,40,46
002406,73,14,78,93,5
002407,52,63,82,72,19
002408,93,55,83,46,11
002409,30,14,1,75,94
002410,0,75,85,40,82
002411,22,12,73,3,88
002412,50,3,15,45,3
002413,93,53,78,6,98
002414,11,68,81,4,25
002415,45,55,44,34,86
002416,38,82,51,26,53
002417,91,96,18,46,59
002418,80,46,20,33,54
002419,86,1,59,89,40
002420,46,58,65,77,32
002421,93,59,99,13,53
002422,32,6,14,77,45
002423,9,39,15,45,39
002424,95,22,13,1,22
002425,9,32,82,36,16
002426,99,70,8,74,16
002427,95,29,99,11,21
002428,59,71,23,8,57
002429,71,37,20,82,50
002430,74,20,82,26,76
002431,81,23,88,7,13
002432,22,21,40,59,11
002433,10,98,78,64,67
002434,75,58,57,96,44
002435,9,1,52,85,10
002436,19,85,75,70,3
002437,63,15,76,51,72
002438,24,2,81,28,4
002439,20,39,47,99,17
002440,77,39,48,8,33
002441,6,51,37,61,76
002442,83,87,76,56,96
002443,36,6,57,48,95
002444,98,83,15,46,49
002445,27,87,60,0,43
002446,93,52,52,89,29
002447,91,41,95,16,59
002448,26,63,60,88,79
002449,83,72,11,12,0
002450,25,9,17,55,64
002451,16,4,1,52,72
002452,35,11,6,25,50
002453,92,24,60,33,41
002454,35,47,62,65,84
002455,37,80,67,89,22
002456,56,48,67,75,18
002457,42,42,89,4,37
002458,37,12,75,76,88
002459,53,11,19,39,83
002460,51,70,55,86,87
002461,34,91,13,93,26
002462,53,42,15,26,33
002463,80,48,74,75,84
002464,53,53,80,87,48
002465,80,37,63,85,76
002466,83,55,1,21,46
002467,64,57,55,88,89
002468,60,58,25,83,47
002469,84,53,62,4,69
002470,5,94,29,0,54
002471,65,11,81,6,17
002472,2,2,4,97,50
002473,53,94,76,6,42
002474,85,97,17,13,52
002475,96,86,11,89,85
002476,88,26,97,19,26
002477,26,71,8,47,49
002478,34,55,69,65,50
002479,52,27,72,4,59
002480,53,44,28,20,62
002481,21,0,74,80,28
002482,10,6,91,57,35
002483,66,79,79,78,25
002484,68,42,83,58,39
002485,33,40,53,55,65
002486,39,92,19,78,66
002487,70,21,61,55,84
002488,51,17,20,37,34
002489,58,22,84,5,7
002490,60,95,83,31,31
002491,14,7,74,0,92
002492,86,4,45,92,45
002493,55,51,16,50,28
002494,23,35,37,96,27
002495,81,0,41,16,92
002496,94,54,6,44,23
002497,99,43,82,17,88
002498,84,84,32,41,88
002499,19,44,86,38,50
002500,63,68,30,6,86
002501,48,7,99,65,34
002502,91,87,21,0,70
002503,60,88,52,39,30
002504,53,7,89,33,2
002505,12,21,36,12,17
002506,21,87,38,40,53
002507,86,88,20,39,74
002508,33,13,12,40,99
002509,53,13,88,2,73
002510,91,36,16,64,15
002511,72,31,66,52,20
002512,51,59,26,68,14
002513,20,91,39,49,94
002514,76,83,41,2,27
002515,60,90,94,98,96
002516,50,62,90,13,81
002517,53,61,85,16,37
002518,5,82,47,83,86
002519,88,92,32,98,68
002520,16,49,70,90,80
002521,78,72,30,33,93
002522,27,11,15,99,82
002523,56,0,3,1,51
002524,83,74,92,79,27
002525,35,1,36,30,48
002526,76,50,50,97,9
002527,18,75,27,70,11
002528,44,59,66,81,38
002529,52,97,59,42,11
002530,41,39,86,74,80
002531,38,96,54,11,92
002532,23,92,18,68,54
002533,14,21,47,8,58
002534,62,35,52,33,56
002535,16,22,33,88,26
002536,82,35,58,40,41
002537,83,86,96,5,12
002538,87,55,84,69,68
002539,83,12,12,1,51
002540,61,56,44,73,64
002541,85,41,9,67,71
002542,91,6,76,69,36
002543,3,55,98,50,60
002544,18,13,42,21,63
002545,65,90,26,52,31
002546,14,87,74,59,64
002547,6,64,89,65,19
002548,65,44,29,83,25
002549,3,54,36,67,64
002550,96,51,39,61,57
002551,71,31,81,67,38
002552,79,47,96,10,13
002553,21,58,53,49,12
002554,43,24,73,45,16
002555,84,4,95,70,70
002556,12,72,36,25,57
002557,61,13,49,92,6
002558,73,30,12,32,87
002559,62,12,73,78,79
002560,26,89,60,92,6
002561,19,46,10,73,36
002562,6,26,47,33,65
002563,13,99,79,33,18
002564,43,70,26,59,44
002565,58,27,43,26,66
002566,67,84,79,90,73
002567,52,8,88,4,68
002568,65,77,87,15,30
002569,37,72,88,42,48
002570,72,67,43,90,75
002571,53,49,66,28,42
002572,76,2,18,43,8
002573,82,4,88,20,62
002574,26,7,91,76,45
002575,73,45,59,57,29
002576,4,5,21,75,76
002577,67,11,79,81,54
002578,69,10,77,60,79
002579,72,54,29,49,39
002580,41,95,36,50,11
002581,84,12,62,70,55
002582,12,57,83,44,13
002583,79,27,12,56,82
002584,0,64,71,85,5
002585,4,18,32,4,95
002586,6,6,67,61,41
002587,26,25,53,23,64
002588,11,29,49,31,23
002589,98,12,75,71,88
002590,8,77,48,58,54
002591,60,29,14,19,51
002592,23,80,41,44,55
002593,47,7,75,82,35
002594,52,87,71,1,28
002595,56,74,96,54,78
002596,76,9,25,57,79
002597,74,74,57,83,18
002598,57,0,54,44,60
002599,66,24,53,48,4
002600,5,78,73,96,79
002601,75,68,4,6,69
002602,11,65,79,34,17
002603,17,57,42,58,20
002604,94,60,93,28,17
002605,83,1,11,86,34
002606,65,34,99,67,31
002607,15,57,35,70,26
002608,95,8,58,35,38
002609,75,77,66,88,96
002610,72,17,83,0,71
002611,86,44,89,76,72
002612,49,24,81,56,43
002613,12,10,23,95,17
002614,26,78,27,75,8
002615,77,44,88,20,48
002616,62,99,14,70,0
002617,46,91,67,16,59
002618,31,1,18,74,6
002619,3,65,30,25,89
002620,5,1,44,58,36
002621,29,41,6,10,49
002622,84,82,78,47,21
002623,66,56,23,73,75
002624,52,47,49,41,88
002625,80,66,50,69,65
002626,2,8,62,24,51
002627,3,1,94,9,59
002628,50,82,55,97,77
002629,0,65,75,91,69
002630,56,81,20,46,49
002631,25,20,26,11,10
002632,4,30,27,33,38
002633,28,33,60,11,94
002634,32,31,71,91,42
002635,60,14,22,89,94
002636,74,41,30,1,65
002637,45,88,76,33,41
002638,7,39,97,67,65
002639,3,61,78,56,47
002640,33,17,70,75,41
002641,32,5,80,57,37
002642,7,78,32,44,9
002643,28,78,66,58,43
002644,43,3,42,64,52
002645,86,44,55,28,55
002646,9,88,79,19,14
002647,35,21,41,92,72
002648,82,5,33,71,57
002649,28,58,22,91,31
002650,87,97,26,41,58
002651,89,54,94,31,76
002652,26,85,0,88,41
002653,52,97,42,2,39
002654,70,93,78,82,20
002655,43,34,67,92,22
002656,53,59,74,67,55
002657,99,81,24,98,66
002658,0,47,3,46,24
002659,19,20,4,51,89
002660,5,92,61,6,80
002661,60,56,52,42,8
002662,53,5,87,1,56
002663,5,61,38,93,86
002664,56,8,21,8,72
002665,29,63,96,95,27
002666,80,23,8,86,3
002667,16,1,27,33,82
002668,57,86,95,59,29
002669,43,70,22,8,96
002670,92,34,12,91,71
002671,86,35,9,15,7
002672,58,70,91,17,21
002673,51,57,35,96,4
002674,46,6,16,51,99
002675,39,60,68,89,18
002676,49,67,31,97,63
002677,19,30,2,31,76
002678,37,50,46,83,26
002679,34,48,5,2,82
002680,33,45,24,92,82
002681,34,93,81,3,92
002682,28,86,3,22,85
002683,18,16,96,82,63
002684,85,5,69,95,74
002685,16,31,59,51,42
002686,40,82,92,67,72
002687,91,47,15,29,58
002688,98,63,98,74,82
002689,48,80,75,24,90
002690,79,6,87,48,71
002691,18,66,79,23,4
002692,92,12,21,2,66
002693,59,92,83,67,90
002694,43,18,57,93,18
002695,21,59,19,26,20
002696,50,1,8,87,24
002697,9,54,40,27,90
002698,86,4,58,42,87
002699,51,22,68,56,42
002700,91,71,58,16,41
002701,30,41,24,69,54
002702,92,19,34,29,30
002703,21,73,44,56,16
002704,72,59,43,84,98
002705,76,28,8,76,77
002706,78,89,62,18,51
002707,49,89,18,91,3
002708,76,21,62,1,64
002709,74,73,80,77,17
002710,59,15,61,96,88
002711,59,23,74,89,30
002712,84,68,36,79,53
002713,75,19,84,82,1
002714,96,37,4,3,76
002715,81,73,0,69,29
002716,72,16,4,9,67
002717,80,79,38,37,43
002718,69,13,87,56,47
002719,54,94,34,75,34
002720,14,56,52,26,74
002721,2,89,36,68,3
002722,53,88,86,6,51
002723,13,5,50,49,48
002724,9,77,22,60,65
002725,84,31,10,16,68
002726,26,83,59,57,90
002727,31,65,34,83,29
002728,70,48,63,0,48
002729,33,11,80,3,84
002730,34,78,97,16,50
002731,48,44,34,12,4
002732,40,67,23,54,65
002733,77,16,68,54,61
002734,88,86,45,25,5
002735,34,9,98,17,73
002736,2,21,37,75,63
002737,14,46,28,30,49
002738,82,20,20,4,45
002739,80,62,25,0,44
002740,76,32,21,47,39
002741,64,60,50,85,14
002742,54,61,84,33,32
002743,72,87,76,54,25
002744,70,37,68,57,31
002745,32,85,0,56,71
002746,87,56,99,75,22
002747,57,4,91,40,95
002748,53,75,28,20,80
002749,24,97,65,84,22
002750,38,6,29,10,72
002751,80,49,89,91,62
002752,99,53,52,59,15
002753,70,78,4,74,96
002754,29,77,16,27,96
002755,1,95,34,13,1
002756,94,88,81,76,9
002757,73,28,40,43,61
002758,67,88,85,42,49
002759,66,13,42,3,79
002760,63,70,46,93,42
002761,28,69,28,83,96
002762,96,57,85,95,89
002763,50,96,0,41,46
002764,44,15,32,36,24
002765,5,92,81,8,33
002766,59,51,58,36,16
002767,99,24,24,13,66
002768,39,12,66,96,90
002769,5,16,81,18,96
002770,86,65,40,66,28
002771,42,68,44,38,95
002772,12,37,63,27,28
002773,16,99,6,85,2
002774,78,55,71,51,47
002775,75,64,40,75,33
002776,50,33,9,54,87
002777,84,81,51,47,26
002778,11,93,98,60,19
002779,88,52,97,59,51
002780,41,6,1,6,0
002781,78,98,5,63,26
002782,93,5,8,48,56
002783,29,66,48,40,11
002784,3,83,7,50,33
002785,92,83,25,86,99
002786,60,25,4,56,6
002787,8,57,59,80,91
002788,68,81,56,42,88
002789,43,80,93,52,54
002790,4,13,23,47,22
002791,98,45,3,62,35
002792,35,6,6,81,83
002793,91,37,53,50,24
002794,29,93,22,0,30
002795,59,35,20,1,10
002796,50,18,95,53,72
002797,14,91,27,27,51
002798,90,54,77,70,68
002799,58,77,65,57,44
002800,0,35,13,62,61
002801,94,41,17,64,77
002802,75,34,59,32,52
002803,73,24,80,83,83
002804,93,35,13,25,38
002805,7,55,89,51,50
002806,83,89,6,90,36
002807,74,85,25,95,43
002808,75,16,66,6,71
002809,40,34,50,6,73
002810,74,70,94,43,0
002811,69,54,33,15,98
002812,60,60,52,37,12
002813,15,73,95,23,36
002814,57,78,76,68,33
002815,97,42,38,54,3
002816,11,89,72,49,67
002817,75,6,77,40,28
002818,60,28,92,64,18
002819,80,39,4,5,14
002820,62,87,38,2,56
002821,96,45,29,57,98
002822,80,94,53,53,93
002823,72,86,47,9,82
002824,88,41,42,52,27
002825,46,25,13,54,16
002826,44,46,19,50,44
002827,34,11,30,38,86
002828,59,12,27,23,87
002829,55,84,82,78,59
002830,67,23,70,14,84
002831,97,74,38,3,9
002832,33,75,10,61,73
002833,49,61,35,51,65
002834,20,41,21,21,73
002835,31,45,20,99,11
002836,72,59,30,17,35
002837,29,75,80,36,21
002838,98,11,68,73,91
002839,87,96,92,30,4
002840,66,29,31,90,9
002841,11,72,2,8,5
002842,28,17,18,75,0
002843,52,10,92,11,44
002844,45,57,47,40,92
002845,62,42,45,24,32
002846,47,86,19,82,18
002847,88,89,24,37,23
002848,99,32,28,13,3
002849,23,61,87,99,17
002850,56,90,94,60,6
002851,55,84,34,93,43
002852,18,71,92,28,59
002853,48,30,80,17,42
002854,68,27,50,55,62
002855,74,0,95,91,94
002856,87,74,42,6,6
002857,88,15,57,69,73
002858,6,48,37,30,32
002859,55,4,19,19,1
002860,75,3,81,49,78
002861,61,64,58,47,36
002862,48,82,1,41,8
002863,7,61,55,2,22
002864,46,67,82,53,66
002865,78,21,62,57,52
002866,73,44,81,57,15
002867,34,70,1,68,53
002868,79,72,14,3,81
002869,89,59,97,72,84
002870,82,61,31,68,24
002871,37,51,97,33,54
002872,63,33,52,24,75
002873,74,28,69,30,93
002874,11,4,56,77,55
002875,81,12,21,8,6
002876,10,50,57,99,80
002877,93,6,73,70,88
002878,93,43,12,87,83
002879,18,59,33,62,11
002880,38,88,69,11,35
002881,9,24,46,88,11
002882,64,51,75,79,13
002883,31,66,56,70,56
002884,23,32,16,48,39
002885,99,64,22,99,34
002886,18,96,55,2,86
002887,97,99,74,60,73
002888,20,26,46,79,64
002889,74,23,62,32,75
002890,29,75,44,92,68
002891,62,56,55,29,91
002892,54,89,76,27,48
002893,15,78,79,92,27
002894,93,8,57,70,73
002895,87,0,59,82,35
002896,74,96,67,74,91
002897,15,67,16,56,73
002898,15,6,77,30,7
002899,57,34,7,92,28
002900,59,39,97,71,97
002901,43,32,2,67,2
002902,4,35,29,33,0
002903,52,51,31,55,55
002904,74,35,98,34,51
002905,33,37,37,4,26
002906,53,77,62,96,41
002907,24,15,45,16,70
002908,77,91,19,22,44
002909,96,20,69,77,51
002910,54,90,58,27,53
002911,4,20,94,72,64
002912,98,48,81,77,4
002913,69,77,0,31,40
002914,89,31,7,94,84
002915,59,47,99,50,74
002916,8,99,13,78,33
002917,95,94,67,88,21
002918,77,41,64,85,72
002919,41,38,38,9,9
002920,10,29,47,51,24
002921,95,3,23,43,17
002922,20,75,20,51,27
002923,83,1,21,39,32
002924,56,6,68,13,63
002925,14,22,5,86,7
002926,96,3,27,6,94
002927,79,60,26,68,25
002928,82,26,60,68,77
002929,67,50,72,49,16
002930,73,62,19,57,81
002931,95,34,73,30,92
002932,95,56,84,2,3
002933,0,65,62,40,72
002934,27,22,59,65,38
002935,39,76,51,20,58
002936,98,60,52,50,65
002937,31,3,80,93,8
002938,65,87,42,17,3
002939,73,4,40,69,1
002940,51,27,43,41,11
002941,12,60,35,72,27
002942,62,92,22,97,3
002943,40,79,66,11,68
002944,37,53,36,29,61
002945,70,38,52,8,52
002946,18,55,42,41,69
002947,51,24,70,33,26
002948,18,99,52,63,4
002949,3,56,39,8,16
002950,1,30,5,18,48
002951,51,54,11,61,52
002952,3,30,92,74,87
002953,72,77,95,61,43
002954,0,37,25,55,90
002955,74,73,86,41,40
002956,24,19,53,15,81
002957,37,16,72,13,85
002958,27,93,55,64,75
002959,62,60,2,59,58
002960,95,4,74,51,33
002961,64,23,62,31,54
002962,95,94,64,93,35
002963,74,30,16,55,41
002964,25,18,82,34,10
002965,12,86,20,61,89
002966,59,64,44,87,75
002967,8,14,76,25,42
002968,65,47,22,46,91
002969,72,71,36,23,90
002970,16,58,42,87,88
002971,44,24,97,51,36
002972,80,43,40,44,38
002973,61,55,10,29,93
002974,18,67,68,6,66
002975,95,29,74,64,4
002976,48,58,88,18,72
002977,49,30,62,63,39
002978,28,85,43,87,55
002979,39,53,94,69,10
002980,5,97,79,1,50
002981,65,2,98,99,98
002982,11,87,2,22,95
002983,37,92,46,44,5
002984,9,94,14,40,33
002985,96,40,92,8,51
002986,11,87,94,54,3
002987,11,26,29,79,71
002988,80,92,60,1,92
002989,81,33,92,65,68
002990,54,60,17,13,40
002991,92,95,60,87,92
002992,67,30,11,79,45
002993,10,76,74,28,3
002994,18,85,84,20,43
002995,37,6,67,98,47
002996,23,18,67,60,92
002997,50,12,26,36,82
002998,72,98,6,97,2
002999,46,1,95,32,5
003000,97,85,0,69,47
003001,62,48,60,76,8
003002,57,25,86,19,81
003003,41,44,88,32,18
003004,56,18,59,47,46
003005,14,84,73,98,56
003006,61,65,84,77,88
003007,10,34,10,14,73
003008,79,68,83,39,11
003009,5,78,14,68,44
003010,13,63,19,68,63
003011,15,18,43,64,36
003012,36,85,37,49,21
003013,78,41,17,40,12
003014,34,25,34,75,48
003015,93,74,31,27,64
003016,65,0,63,17,50
003017,20,89,81,66,47
003018,52,66,44,26,57
003019,30,17,51,54,93
003020,54,24,88,99,42
003021,58,28,82,17,29
003022,15,82,17,69,66
003023,97,68,7,25,5
003024,46,49,90,20,9
003025,70,68,88,59,98
003026,28,95,91,58,76
003027,24,13,7,39,90
003028,10,83,20,69,83
003029,67,74,3,54,79
003030,47,16,23,11,95
003031,45,48,27,8,42
003032,11,10,67,38,95
003033,2,18,0,69,47
003034,28,94,84,93,68
003035,64,35,71,6,98
003036,14,33,50,86,45
003037,56,51,14,40,53
003038,95,53,85,19,43
003039,31,74,97,49,2
003040,78,39,16,94,64
003041,71,41,84,22,27
003042,55,99,22,18,20
003043,95,62,8,46,87
003044,57,86,6,88,34
003045,85,0,70,29,65
003046,99,46,50,1,59
003047,13,4,17,41,49
003048,3,77,81,81,42
003049,64,87,25,80,23
003050,3,83,67,15,69
003051,24,25,32,81,74
003052,55,43,10,89,43
003053,59,81,32,86,7
003054,20,86,50,31,16
003055,45,32,17,76,39
003056,10,89,51,10,35
003057,76,96,8,3,88
003058,72,56,8,20,47
003059,59,25,99,14,22
003060,54,38,56,99,16
003061,31,60,15,14,3
003062,95,35,40,26,86
003063,74,48,89,22,97
003064,23,77,55,51,77
003065,63,97,95,42,7
003066,22,80,47,20,39
003067,33,92,83,48,2
003068,40,0,3,90,43
003069,54,76,92,62,23
003070,1,22,85,55,19
003071,52,5,23,30,74
003072,84,70,72,26,29
003073,79,51,4,86,61
003074,90,15,84,34,18
003075,51,62,58,57,50
003076,22,60,7,88,1
003077,10,91,42,68,2
003078,36,16,54,71,69
003079,35,28,21,26,3
003080,83,36,60,45,20
003081,79,38,6,90,88
003082,69,20,3,34,33
003083,39,96,67,65,62
003084,70,47,60,12,1
003085,28,57,76,69,40
003086,49,95,46,12,39
003087,80,16,26,52,21
003088,61,61,87,98,9
003089,59,90,94,37,8
003090,39,44,76,58,34
003091,62,48,56,12,72
003092,67,74,27,88,79
003093,25,42,98,98,47
003094,0,61,93,58,92
003095,3,5,1,48,46
003096,4,87,46,75,10
003097,46,6,75,31,3
003098,49,72,2,45,22
003099,93,38,11,23,65
003100,24,98,42,9,78
003101,93,0,11,50,71
003102,57,94,22,90,58
003103,68,94,77,16,31
003104,35,49,18,51,14
003105,56,76,30,84,38
003106,4,37,13,47,57
003107,47,50,48,63,27
003108,64,64,59,47,94
003109,67,83,26,10,94
003110,83,17,82,74,73
003111,70,4,62,22,96
003112,60,70,11,99,78
003113,50,15,67,27,65
003114,69,7,32,26,76
003115,52,32,32,96,78
003116,1,94,53,98,14
003117,22,39,16,4,97
003118,16,91,87,75,38
003119,55,57,7,66,2
003120,37,58,77,34,97
003121,16,89,66,65,3
003122,47,39,7,15,88
003123,9,79,6,8,70
003124,4,80,26,90,27
003125,49,49,0,56,2
003126,83,60,14,2,16
003127,49,63,10,29,17
003128,60,59,82,18,93
003129,86,4,27,36,32
003130,44,64,22,75,11
003131,78,58,25,50,91
003132,39,35,26,20,12
003133,73,50,47,98,32
003134,50,8,33,12,90
003135,82,54,79,71,36
003136,25,9,46,25,41
003137,34,85,11,0,61
003138,7,3,97,55,74
003139,71,58,79,15,85
003140,31,54,86,16,12
003141,42,27,20,15,19
003142,44,95,30,14,83
003143,1,38,21,10,52
003144,20,22,66,5,82
003145,60,93,72,57,59
003146,47,7,17,68,98
003147,60,34,24,52,12
003148,90,44,98,68,80
003149,17,63,70,79,80
003150,39,41,26,33,1
003151,56,78,95,33,64
003152,60,55,21,48,9
003153,43,30,65,82,4
003154,95,61,61,7,62
003155,65,46,24,62,25
003156,66,44,8,55,42
003157,20,60,73,94,57
003158,67,19,63,3,15
003159,68,49,33,78,30
003160,85,58,54,32,68
003161,81,84,27,48,73
003162,56,25,91,23,8
003163,82,32,41,29,27
003164,69,56,55,56,6
003165,73,75,84,83,7
003166,61,28,46,56,30
003167,40,77,49,32,13
003168,15,2,96,80,77
003169,42,85,81,45,55
003170,27,52,67,86,4
003171,99,42,2,18,4
003172,11,18,49,38,85
003173,75,31,30,22,46
003174,93,48,54,10,0
003175,58,40,46,1,53
003176,69,81,9,1,17
003177,58,16,13,34,58
003178,32,59,96,32,32
003179,17,62,51,97,34
003180,27,90,45,3,85
003181,32,22,88,56,25
003182,73,73,70,45,4
003183,52,73,60,73,70
003184,23,9,4,38,98
003185,98,87,25,18,93
003186,39,11,10,12,78
003187,52,4,38,55,22
003188,66,89,37,54,30
003189,66,8,9,22,99
003190,12,17,27,88,63
003191,89,69,49,9,97
003192,72,99,7,73,53
003193,96,41,11,88,91
003194,59,99,36,24,17
003195,55,4,96,53,63
003196,5,1,93,7,80
003197,25,6,79,89,32
003198,84,78,52,42,15
003199,93,99,1,34,74
003200,56,23,65,20,97
003201,72,88,37,29,87
003202,74,35,0,69,56
003203,68,90,86,63,36
003204,39,42,78,15,35
003205,55,88,3,85,45
003206,44,2,73,30,75
003207,4,38,52,80,72
003208,84,91,81,97,38
003209,23,0,67,43,33
003210,2,45,87,93,17
003211,69,4,72,13,18
003212,78,55,45,1,82
003213,76,91,68,77,32
003214,43,71,29,56,44
003215,80,84,67,74,80
003216,73,28,65,50,31
003217,44,7,35,59,59
003218,20,19,2,39,95
003219,19,71,89,22,47
003220,61,67,78,51,64
003221,34,44,8,29,85
003222,15,24,23,34,26
003223,14,33,7,77,86
003224,41,83,3,5,81
003225,94,75,72,72,62
003226,44,38,31,23,40
003227,71,74,70,96,94
003228,57,45,45,55,82
003229,74,31,62,16,38
003230,10,70,5,4,32
003231,69,32,58,85,23
003232,98,89,68,57,58
003233,51,39,32,18,78
003234,54,42,84,64,40
003235,36,81,78,26,73
003236,29,81,8,70,47
003237,53,41,59,98,24
003238,8,4,68,59,48
003239,47,70,15,1,73
003240,64,3,68,11,19
003241,72,30,40,0,1
003242,96,20,51,24,25
003243,50,11,60,70,82
003244,19,64,86,60,50
003245,1,34,9,95,31
003246,44,43,97,26,0
003247,54,97,18,29,10
003248,60,67,64,62,86
003249,39,70,76,54,84
003250,29,66,64,35,77
003251,3,25,33,83,66
003252,86,64,66,30,76
003253,53,76,47,18,67
003254,74,67,63,32,52
003255,88,38,50,35,89
003256,7,53,65,68,28
003257,39,58,24,12,13
003258,87,99,26,56,55
003259,61,41,30,93,89
003260,7,93,85,70,88
003261,84,22,6,36,25
003262,4,8,83,91,57
003263,32,67,98,61,20
003264,15,95,42,11,24
003265,4,21,40,41,95
003266,50,36,87,62,38
003267,20,92,11,71,83
003268,71,17,8,87,1
003269,91,58,93,2,14
003270,6,94,47,65,79
003271,35,18,84,54,44
003272,39,26,21,69,6
003273,49,61,57,9,97
003274,67,76,27,28,69
003275,22,97,39,92,44
003276,12,5,28,59,31
003277,42,68,55,42,57
003278,72,89,39,26,76
003279,28,77,13,33,64
003280,54,63,10,68,85
003281,8,61,86,15,60
003282,82,69,37,38,21
003283,66,71,9,79,14
003284,56,29,5,2,94
003285,35,60,72,3,28
003286,92,30,51,91,43
003287,96,88,23,9,91
003288,48,42,58,7,82
003289,61,27,40,12,20
003290,21,12,50,94,74
003291,80,31,88,53,90
003292,52,85,56,82,37
003293,30,8,91,72,23
003294,28,20,95,38,82
003295,58,78,5,11,17
003296,81,54,6,10,74
003297,55,86,95,94,91
003298,71,89,52,24,66
003299,61,59,65,51,6
003300,34,70,16,2,4
003301,66,91,75,17,20
003302,57,68,14,27,13
003303,88,76,67,67,62
003304,31,43,65,38,28
003305,65,49,74,9,6
003306,21,85,69,10,27
003307,68,32,80,21,6
003308,19,33,32,41,59
003309,51,28,54,26,4
003310,95,33,43,48,93
003311,60,31,80,19,74
003312,92,3,38,95,29
003313,74,67,95,82,94
003314,12,86,69,56,98
003315,94,77,74,37,34
003316,94,17,71,69,69
003317,70,45,40,6,21
003318,74,21,23,66,21
003319,97,99,38,94,62
003320,34,26,44,76,74
003321,17,93,52,71,40
003322,97,87,11,74,79
003323,74,98,10,18,14
003324,96,24,3,78,62
003325,73,0,38,54,62
003326,21,58,81,23,60
003327,59,43,93,50,22
003328,26,94,36,87,34
003329,26,59,55,25,30
003330,76,13,69,5,10
003331,21,14,35,33,91
003332,34,21,11,47,26
003333,0,45,80,39,74
003334,17,78,32,10,49
003335,70,82,75,35,29
003336,62,27,54,90,89
003337,64,23,64,30,60
003338,21,55,39,73,86
003339,64,85,3,19,35
003340,58,1,30,72,31
003341,65,70,97,35,68
003342,18,20,61,66,58
003343,56,81,17,86,92
003344,2,56,96,83,30
003345,94,80,53,19,43
003346,6,15,56,98,44
003347,29,7,32,69,16
003348,5,38,41,90,23
003349,37,94,80,0,29
003350,30,72,38,31,30
003351,54,98,2,54,68
003352,30,32,30,32,18
003353,38,68,81,86,49
003354,51,34,61,31,88
003355,14,23,5,7,53
003356,26,78,76,34,23
003357,89,30,5,60,70
003358,52,30,69,78,54
003359,59,23,39,99,67
003360,10,26,92,16,34
