007646,NTNU
001246,FCU
007311,NTOU
009219,CSMU
003873,TCPA
000015,YZU
004924,NTUNHS
000724,NTOU
009828,NTU
007989,TKU
002521,TKU
002597,NCCU
006868,NCCU
005355,NCCU
007683,THU
002850,NTUST
005001,TKU
009733,CSMU
008016,KUAS
005782,PU
008370,YZU
001131,KMU
006750,CGU
001520,NTUB
003616,NCKU
001316,KUAS
004450,NKNU
007828,CYCU
000298,NCCU
004587,PU
005386,NTUB
006405,NTNU
000845,TKU
007198,KUAS
002367,NTPU
002189,CYCU
000278,NCTU
002334,YZU
003492,FJU
007725,NTHU
002914,NTNU
003432,FCU
004428,NTNU
002346,NFU
008536,KUAS
008774,TCPA
003806,NTUST
005652,NTUB
009893,NCCU
003657,KUAS
001385,NTU
005387,CMU
004490,NTU
003781,TKU
001004,CGU
003826,TCPA
002138,THU
006113,THU
004351,KUAS
004694,TKU
006447,NCCU
008740,KUAS
001023,PU
009819,NKFUST
003600,KUAS
006392,NFU
002084,TKU
002520,NTUST
008056,FJU
009658,KUAS
007908,NTUB
004238,NTPU
002550,NCCU
009595,NTHU
004234,NCKU
001092,CMU
001142,NSYSU
009400,NTNU
002806,NTUST
008105,NCCU
005502,NCCU
008946,CSMU
008952,NTNU
004023,NTU
000680,CYCU
003192,KMU
002271,TMU
004905,KMU
005417,NTOU
008216,NPU
009166,NTOU
003065,NCCU
002559,SCU
006489,KUAS
009567,NTNU
006938,YZU
008106,NSYSU
004607,NTOU
000041,NSYSU
004318,NSYSU
009416,NTUST
001572,NTUB
006318,NPU
005098,CYCU
002761,NTUB
008839,KMU
001961,FCU
003157,NFU
009047,NTPU
002339,NCTU
001782,NSYSU
003094,NTNU
003737,NCCU
000189,FCU
001238,NCKU
005613,NKFUST
005304,FCU
005068,NSYSU
005163,NCUT
000634,NTUB
002134,NTUB
003461,KUAS
009793,TKU
002038,FCU
008985,NTOU
008938,NTUB
001301,NCTU
006276,CYCU
009171,KMU
003697,NCKU
004022,NCHU
003713,NKNU
006396,NFU
009440,NTOU
006037,CSMU
007078,NTUST
004832,NSYSU
009235,NSYSU
007538,CGU
001283,NTHU
003633,NPU
009524,FCU
004719,NCHU
002237,TMU
008288,CMU
002768,NTPU
004420,NKNU
003120,NPU
002681,NUTC
009992,NCHU
002246,THU
003017,CGU
009393,NTUST
008659,NKFUST
002518,PU
007293,NTHU
009898,CMU
004006,TKU
007636,NFU
006875,NKNU
002447,NTUNHS
008590,NTUST
007207,NKFUST
002857,NTNU
000921,NTNU
000523,FCU
006967,CGU
003457,PU
002146,CMU
003570,NUTC
001347,TMU
003131,NTNU
002774,FJU
003278,NPU
003298,NTU
003574,NFU
009745,NCUT
000197,THU
001105,NUTC
004033,NTUNHS
003434,PU
008195,NPU
004536,NTU
006567,NCHU
007102,NCHU
005646,YZU
004945,CGU
004665,PU
005399,NCUT
008814,NKFUST
005136,FCU
007750,NCUT
006434,NTUNHS
009160,NCTU
006924,NTU
009620,NCTU
005405,PU
002158,NPU
007381,CGU
003199,CGU
002894,TMU
007926,NUTC
006296,CSMU
005119,NCKU
008766,NCTU
003081,NKFUST
004677,NTHU
001247,KMU
006491,NTOU
008052,NTU
007009,NUTC
009951,NSYSU
009205,NTNU
004208,NKFUST
000496,NCTU
009835,NTU
002799,NTHU
000128,FJU
004748,NKNU
009304,NTUST
008363,SCU
007382,CSMU
000880,TMU
003386,NTUB
003995,THU
003912,NTPU
006707,TKU
001964,THU
008647,CSMU
001050,NTNU
007305,NCTU
000477,NKFUST
001212,NCUT
002007,THU
000173,KUAS
001451,TKU
002221,NCUT
006773,NTUST
009286,NCTU
008612,NTHU
004952,CYCU
006618,CSMU
008636,FCU
000625,NTPU
008838,NCCU
002670,KMU
002193,CMU
003255,NUTC
006983,YZU
002361,NKFUST
007924,FCU
003133,NSYSU
006317,FCU
001796,NCKU
009808,NCUT
009443,NCUT
004299,CSMU
005015,NFU
002490,NSYSU
008012,NCCU
006551,PU
000916,NSYSU
002250,NFU
009972,NCCU
004091,TKU
000734,NTPU
005852,NTU
004453,NPU
002352,NCKU
001278,KUAS
008203,NTPU
005509,NTPU
007055,NTOU
009408,NCHU
004357,SCU
004544,NSYSU
009845,NTU
002629,KMU
007602,NTUB
009862,KMU
007454,NKFUST
007458,NCHU
008874,NPU
008241,NTUST
006898,NTOU
001221,NPU
001274,TCPA
008095,KUAS
009002,NTUB
005084,NTUST
006438,NTNU
005594,NUTC
006723,NTUB
008619,SCU
005431,NCKU
005131,THU
008144,NTHU
006697,TCPA
007819,NTPU
005338,FJU
009296,NTPU
007407,NKNU
007186,NTOU
002391,THU
005116,NFU
006976,NTUNHS
000768,FCU
000714,KUAS
007615,NTOU
001082,NCTU
006148,FCU
009723,TMU
001665,NCUT
000954,NKNU
001306,NTUST
006793,NPU
006833,CMU
003635,NKNU
007676,NTHU
001141,THU
008794,NCUT
003000,NTUB
007337,FCU
003043,CGU
009445,NTPU
001026,NFU
009679,NTUNHS
008010,YZU
007644,NTUNHS
007903,NFU
009664,NKNU
004382,THU
006769,NCTU
009042,THU
007294,NKFUST
000048,NTUB
002706,NTUB
002083,NTUB
002332,NCCU
009111,NCUT
004402,NPU
007533,CYCU
009662,NFU
006794,TKU
002540,FCU
007139,KMU
005348,NCUT
007765,TCPA
007609,CGU
003686,CGU
003556,SCU
008902,NKFUST
007350,NCHU
008501,NFU
003904,PU
005847,NTHU
009405,CMU
009795,TCPA
002978,CMU
000890,NCTU
004401,NUTC
006014,CMU
004243,NCHU
002546,NSYSU
002129,NTNU
005070,KUAS
007723,CGU
005668,NFU
007833,NTOU
008289,NPU
000253,TMU
005960,NCUT
008042,NFU
003160,NUTC
004109,NCHU
005951,NTHU
008247,NTU
009677,NCUT
008394,FCU
006058,THU
000700,NKNU
008955,CYCU
004300,NTUNHS
008582,NKNU
000635,NTNU
008431,FCU
003708,TMU
007501,KUAS
004538,CGU
005111,CMU
002115,NTNU
006666,NKNU
007352,NKFUST
000896,NCCU
008722,FCU
008423,NKFUST
006101,TMU
004841,NKFUST
009746,NUTC
000010,KMU
009346,NPU
000047,FJU
007451,CGU
003508,NCCU
006440,NUTC
006845,NCUT
005097,NTUB
002823,NUTC
006234,FCU
007324,FJU
001944,NTU
009348,NTUB
002606,KUAS
005556,NPU
006667,NTOU
006254,NSYSU
005245,NPU
004354,KMU
000741,NTU
000449,NTHU
004118,NCCU
006637,YZU
009521,FCU
007551,KMU
000414,NCHU
008079,CMU
002516,KMU
007934,NCUT
004474,NSYSU
007133,NTUST
009588,NPU
005640,NTPU
002147,NKFUST
008810,TCPA
008335,NFU
002876,NCTU
000299,NKFUST
003390,YZU
004306,NTNU
007218,NTU
004421,NPU
003038,NKNU
007579,NTOU
006472,TMU
004242,CYCU
008591,CSMU
001178,NFU
003679,THU
009306,NCUT
009186,YZU
008820,NTUST
008693,NTHU
000710,THU
006038,NCTU
006228,NTUNHS
006140,NTPU
003981,NTU
006090,NCTU
004648,YZU
000357,FCU
002578,NPU
005560,NCCU
000638,NFU
009767,NTNU
005728,CSMU
003532,THU
005692,NCUT
008954,NFU
003882,NCCU
001909,SCU
009794,NTU
000654,TKU
009708,NTHU
007909,NPU
006044,NCHU
009847,NTUB
007758,NTUNHS
006079,CYCU
002201,NCHU
008005,NCUT
002455,NTUST
005391,NTUNHS
002086,PU
001659,NTUST
002266,NKNU
006940,NUTC
000200,TCPA
008461,NCUT
008120,CSMU
003969,KUAS
002787,NTU
009191,NSYSU
009670,NCTU
003547,FCU
006409,FJU
005254,FCU
008991,NCHU
004614,NCTU
009805,NSYSU
001305,TCPA
000393,KMU
009516,NKFUST
003930,NSYSU
001193,NTU
004726,NTU
006718,FJU
002297,NFU
002873,NKNU
003892,FJU
009683,NTNU
006475,NCHU
004900,NSYSU
006631,NTUB
008559,NCTU
002128,NTU
002892,NFU
001203,NTU
008207,NKFUST
002373,NTUB
003435,NTOU
004966,KUAS
003610,CGU
004599,NTOU
004389,YZU
002486,NTUB
003910,YZU
007918,NCTU
009612,NTOU
003235,SCU
001701,NTHU
006348,NKNU
002157,SCU
007450,NKNU
003275,NCKU
005075,NPU
003937,NTUNHS
007939,FCU
002207,TKU
005518,NCHU
009329,NKFUST
002279,KMU
009096,CSMU
007067,NTUNHS
004266,CMU
006785,NTU
002801,SCU
009533,FJU
009829,NTPU
004396,FJU
007950,NTHU
006828,NFU
007172,PU
003395,NCCU
003569,NCTU
004563,NTUNHS
007360,NKFUST
004471,TCPA
003877,NTOU
008395,NTNU
009260,NPU
004215,KUAS
003929,CGU
004973,CGU
002623,TCPA
009377,NCHU
008622,NCTU
000737,NTNU
006607,KMU
002891,TMU
007519,THU
005086,YZU
009526,TCPA
009252,CMU
009766,NCUT
004111,PU
003401,NCCU
000907,NCTU
004050,NTUNHS
008997,NKNU
002454,NTUST
000622,NSYSU
008950,FJU
002144,NCHU
005631,NFU
002513,NTUNHS
009446,THU
007959,NTPU
002214,NKNU
006535,NPU
003684,SCU
002076,THU
006125,NTUST
002604,NCKU
001372,FJU
006165,NTHU
009592,NTU
007093,NSYSU
008146,NKNU
008865,NTOU
001471,NSYSU
004517,NUTC
001127,PU
004871,NCTU
000561,FJU
006043,NTPU
008085,NUTC
004072,KMU
000655,NTHU
009755,KUAS
000623,THU
002904,NTU
002024,FCU
002930,NTUST
002969,KUAS
005024,NTUB
004763,CYCU
004642,NCCU
004241,NPU
009926,YZU
005390,TMU
004804,NTHU
002577,NCCU
005033,NKFUST
001059,TKU
008470,FCU
001216,CMU
008625,TMU
006093,NCUT
005566,THU
000141,CSMU
008465,NCUT
008883,TKU
007493,KMU
000254,NFU
005993,NCCU
008346,THU
005772,NTUB
001754,NUTC
001582,NCTU
004075,NCHU
002749,NCTU
004137,NFU
009264,THU
008932,NTPU
004814,TCPA
006382,FJU
006606,NKFUST
006302,SCU
001739,NTHU
002444,NKNU
005780,NCHU
000236,NTU
000591,NPU
000664,THU
005998,NTUST
001644,PU
003603,KUAS
004495,CGU
009103,NTNU
003472,CMU
005829,TCPA
005544,NCCU
009222,NCUT
008049,NTOU
006548,NKFUST
001206,NKFUST
001465,NTUNHS
002690,NFU
008827,FJU
003040,YZU
008435,CSMU
001187,NPU
001359,NTOU
008553,NCHU
009770,NTHU
003335,NTNU
002487,NTU
006404,KMU
006211,NKFUST
001085,YZU
001010,NCUT
000039,CSMU
004637,THU
007413,NCTU
004461,NTU
006343,NTU
002719,NTUB
000696,NUTC
009234,TKU
000249,NPU
000822,NCCU
009910,KMU
001052,NTPU
009157,YZU
009907,NKFUST
004509,NPU
009788,NFU
002531,NCCU
002039,NCUT
005272,NTUST
003933,NTUB
004946,KMU
008886,NKFUST
006388,YZU
002970,NUTC
002893,PU
001032,NKFUST
005866,THU
003270,NTHU
003422,NTHU
000057,NTUB
007362,NTUNHS
006989,NPU
000746,NSYSU
002130,CGU
007781,CYCU
005588,NTUST
006624,NCKU
000479,NTPU
009709,NFU
000698,FJU
005155,NTUB
004064,NKFUST
001688,CGU
005687,NCHU
004891,PU
006453,CMU
007220,YZU
005833,NTU
009740,NCKU
007917,NKFUST
004034,NTUST
002484,NCTU
001637,NUTC
004956,NKFUST
009729,SCU
009981,NKFUST
009991,CSMU
002125,TKU
002045,CMU
009896,NCUT
003115,NKFUST
006705,NKNU
000113,KMU
004166,NCKU
006346,NCCU
008504,TMU
005222,KUAS
004220,CMU
008238,FCU
008603,NKFUST
001537,YZU
006442,CMU
003494,KMU
003967,CSMU
003405,NTNU
000826,NPU
006997,NTNU
004845,CMU
007787,KUAS
003345,CGU
001445,TKU
005302,CGU
007341,NSYSU
003015,CGU
001017,FJU
000579,FJU
005953,NKFUST
003714,THU
002777,NCHU
006050,YZU
007972,NTPU
000958,YZU
006105,CSMU
001067,NCUT
002121,NTUNHS
003718,NTPU
000545,TCPA
005189,NTOU
002022,PU
006496,FJU
006888,NKNU
001954,NFU
001702,NCTU
008512,NKNU
006092,CMU
003952,CYCU
001599,CSMU
003977,NCHU
006086,NKNU
000937,NFU
008797,FJU
007261,YZU
008584,NKNU
007490,TMU
007659,PU
008637,NCTU
001314,YZU
004733,FCU
003499,YZU
007237,SCU
002408,NCKU
009025,NTOU
008379,NTUST
009430,NCHU
007241,NCCU
006355,NTUB
009651,NTNU
001594,NCCU
005263,NTUB
005974,NCCU
004914,TCPA
007792,KMU
004269,TKU
003254,NTUNHS
002037,NKFUST
004771,NUTC
000719,NTOU
002551,NTUST
005472,NCKU
006487,NKFUST
007075,SCU
003762,CGU
007555,CGU
004604,NPU
000431,NTHU
007789,FJU
000967,FCU
007875,NTPU
009143,CYCU
009790,NTHU
007409,NCKU
003089,NTUST
004239,NCUT
009141,NTPU
001133,NKFUST
002068,NCCU
000434,TCPA
005834,KUAS
005204,NTUB
002407,KUAS
002796,CGU
006632,TKU
005495,NCKU
009639,NCCU
002528,NKFUST
005072,NTOU
009743,NTUB
003752,NCHU
000875,NCKU
006248,NKFUST
005937,CYCU
002458,KMU
007592,NPU
008070,PU
000725,NPU
000932,NTOU
009653,NCTU
002288,NTHU
005480,TMU
008642,NTNU
002816,PU
003441,NSYSU
002234,TCPA
000772,NKNU
008312,NCKU
000458,CMU
000525,PU
001565,CGU
002985,NCHU
005843,TMU
003957,TCPA
008358,NCCU
003798,NCKU
000672,CGU
005749,TMU
001217,NCHU
005523,NTUB
001007,YZU
009663,KUAS
005521,CMU
006656,SCU
000836,NCHU
005886,NUTC
004935,SCU
009541,NTUST
002775,TMU
000771,SCU
007542,NTPU
005943,CYCU
007946,NCKU
001136,KMU
004144,TKU
009439,NPU
007798,TMU
009532,CYCU
003359,FJU
002747,NTOU
008474,NKNU
008422,CYCU
007106,NTNU
008870,TKU
009637,NCTU
004647,TCPA
008990,SCU
002771,NTUST
007988,CYCU
002569,TCPA
007581,PU
001252,CSMU
004936,NCHU
003703,NTU
000234,NCHU
007591,KMU
001027,NTUB
003973,THU
002849,NTUNHS
009442,CMU
006669,NTUNHS
008911,CMU
009349,NCHU
004394,NCHU
009479,NSYSU
006329,NTNU
001896,NCUT
009582,NFU
006827,NPU
003154,NUTC
004631,YZU
001874,SCU
009467,NTHU
000716,NKNU
007512,CMU
009680,NCTU
003636,NTUNHS
004313,NCUT
008399,FJU
002860,NSYSU
008382,PU
003103,CYCU
001002,NPU
007400,NTHU
001940,YZU
006664,SCU
003861,NUTC
001396,KMU
005293,FJU
001624,NTNU
001433,NTUST
000420,NCCU
004261,THU
004142,NPU
006934,NUTC
006143,FCU
006401,TKU
007000,NCKU
009375,YZU
007339,NTHU
000211,TCPA
004635,KUAS
009615,FCU
000757,NSYSU
003966,CSMU
003739,CSMU
002952,NTOU
008220,NTU
007963,NKFUST
009756,SCU
009545,NTU
008148,NCUT
006879,NCTU
007131,TKU
001548,NTUNHS
006897,FCU
001816,NTNU
002770,THU
002285,NFU
005938,SCU
004741,NTU
000368,NPU
008653,KMU
007417,TKU
008513,NTNU
007585,NKFUST
005121,NCCU
007383,NCUT
009753,NKNU
002281,YZU
001095,NTHU
003415,NKNU
008523,NTU
005021,NTUB
009059,NTHU
001043,NTNU
009331,NFU
004928,NTUB
009388,CGU
001119,THU
003725,TKU
007343,NTOU
000570,NCKU
007513,CSMU
003450,PU
009754,TMU
001887,CMU
005919,NTPU
008715,NKFUST
008915,NCTU
000564,TCPA
005323,CYCU
007506,NSYSU
001880,TCPA
008714,CGU
005702,NCTU
007178,CYCU
005373,NTUB
004899,NTHU
002317,TCPA
005895,NKNU
007902,PU
006788,TMU
009064,NTUNHS
006506,THU
004815,TKU
007688,NCTU
003932,KUAS
006089,NPU
000186,TMU
006097,NCKU
003567,KMU
006357,NTNU
008543,TMU
003504,NCCU
004655,THU
003228,YZU
003105,NCCU
003234,KUAS
002722,NCHU
002976,NTUST
001400,CMU
000202,PU
005026,NTUB
001038,NTPU
001840,NCCU
009562,THU
008829,CMU
006066,NKFUST
001499,NCTU
008232,TKU
001984,PU
003842,NCKU
008589,NTUNHS
006299,CYCU
005812,NTNU
003959,TCPA
001912,NTHU
006544,NCCU
006319,NKNU
001536,NCTU
004454,TKU
007727,NFU
008466,TMU
003048,NSYSU
009909,TKU
008787,THU
000677,YZU
005971,NTUST
000265,TMU
009470,KMU
000924,FCU
002581,NTHU
005940,NTHU
006095,NTOU
000588,NCUT
000548,CGU
001319,NCTU
009182,NKFUST
007268,YZU
007770,CGU
000222,NTHU
000792,NTOU
007470,CSMU
003358,KMU
001781,NFU
001448,CYCU
006570,NTUB
005876,NFU
006368,NPU
006671,TKU
002637,SCU
009241,CYCU
003833,NCCU
004558,FCU
005567,NCKU
004196,NSYSU
006282,NKNU
003064,NCCU
005460,KUAS
007392,NPU
000022,NCTU
000196,NCHU
007482,KUAS
001414,NCUT
000020,CYCU
007720,CGU
006159,NCTU
000928,NTUNHS
002663,NTPU
004713,CGU
000448,KUAS
004177,KUAS
003804,CYCU
003062,PU
009368,NCTU
003563,NTUST
001605,KUAS
007624,YZU
001287,NPU
007023,NTU
001981,TKU
002537,PU
007860,NCTU
006012,CYCU
006851,SCU
003366,FJU
002311,NTOU
000086,CMU
008002,KMU
002526,NFU
006796,NFU
006860,THU
008746,NTPU
000069,NCKU
002882,FJU
003828,NTU
009827,NTUNHS
004436,FCU
005025,FCU
006071,NCKU
001245,NPU
005734,TKU
007245,CGU
000168,NCCU
008807,NCTU
004681,CGU
002910,NPU
002008,TKU
004469,CGU
009328,NTUB
005497,NTU
005103,CMU
001762,NCUT
002356,SCU
004562,NKFUST
009041,TMU
001723,NCTU
003875,NTPU
005685,KMU
000939,NTUST
004818,CGU
003470,THU
001805,TMU
002410,CGU
008040,NTUB
003402,FCU
003387,NTHU
008723,CGU
006801,NTOU
000627,TKU
007641,TCPA
006531,CYCU
003820,SCU
000527,NTNU
007987,NKNU
003072,NTU
005181,YZU
003690,YZU
001459,FCU
003073,NTUNHS
005811,SCU
004409,KUAS
009484,NPU
005018,CGU
002810,NTNU
002027,NKFUST
004646,NCCU
004193,TCPA
003906,THU
000417,NKNU
000637,TKU
003502,YZU
000162,NCTU
003836,CYCU
004325,NUTC
005551,NTOU
006128,NCKU
003367,NCCU
001746,CGU
007119,NTNU
002844,TKU
003677,NFU
004636,CGU
001686,NPU
009644,FJU
000974,NCTU
007812,CMU
001337,FJU
001544,NSYSU
001269,KMU
007690,NTHU
006273,NKNU
000855,CMU
008960,CMU
005983,NTUST
004709,YZU
000155,NTPU
007945,NPU
009024,KUAS
000218,CSMU
002778,NTNU
004545,NTNU
008840,PU
009830,NSYSU
008097,NTU
003552,FCU
001672,NFU
007371,THU
004948,NTHU
006423,TKU
009449,NSYSU
000084,CYCU
008202,NTUB
008551,NTUNHS
000090,PU
003008,CSMU
004920,CGU
001029,THU
000831,NCCU
003109,CGU
007212,NCCU
001351,NTOU
005793,CSMU
006850,NPU
002323,NTUNHS
004140,NCKU
003280,FJU
008242,KMU
008204,FJU
007587,NTUB
002132,KMU
005599,FCU
005680,NCKU
008276,FCU
003505,NPU
000547,KUAS
002205,NCUT
008277,NTOU
007466,NTOU
004189,NUTC
009706,NCHU
003543,NCKU
003936,NSYSU
003522,KMU
008364,NTUNHS
001154,KUAS
001915,NCUT
004097,NKFUST
004594,CGU
008744,NTHU
004151,NCCU
000989,NSYSU
006443,NSYSU
000054,YZU
007554,FCU
003049,CMU
009098,CSMU
000650,TKU
006007,NCCU
006195,NUTC
002635,KMU
005475,FJU
007576,KUAS
002617,NTU
005750,TMU
005094,NPU
006810,NTUB
003812,THU
006264,NPU
005669,TMU
002883,FJU
008326,CSMU
003244,PU
008467,THU
001155,FCU
009523,NKNU
007077,NCTU
001021,NTUB
009357,NFU
001811,NTU
009238,NCHU
001683,NSYSU
005682,CSMU
002752,SCU
001819,TCPA
000232,SCU
008652,NTU
002542,SCU
008635,NTOU
001392,NPU
004448,NTHU
007733,NTUST
004257,NTNU
005854,NCTU
004556,NCKU
008879,NKNU
008325,NKFUST
006585,CSMU
002430,CYCU
005931,TMU
005507,FJU
009609,KMU
008130,SCU
000016,NTU
005582,TCPA
006925,NKNU
003521,PU
004408,PU
009640,NCTU
003075,NTNU
006913,NCCU
009175,NTU
002420,NCHU
004894,NCCU
006249,CSMU
009020,NTUST
001114,NKFUST
001324,NTUST
003263,CSMU
005999,TCPA
005401,NSYSU
004883,THU
000261,NTU
008819,FJU
006394,THU
001649,PU
005742,CMU
007545,YZU
001244,CMU
004191,NSYSU
007973,KMU
004362,NKFUST
002123,CMU
004089,NFU
008576,NTUB
002700,NUTC
004998,TCPA
001584,KUAS
000024,CMU
008001,NKFUST
003554,CSMU
002698,NCKU
004898,NCCU
001906,NTPU
001163,CGU
002717,NCCU
007865,KMU
002615,NCUT
002035,NCHU
004667,NCCU
006572,NCCU
003029,FJU
001630,FJU
000790,NCTU
008414,SCU
002437,NUTC
009262,NCKU
009884,NCHU
002624,THU
002235,NTUB
005714,NUTC
004314,NTHU
001460,TCPA
006969,NTNU
002057,KMU
000809,NFU
000320,NCUT
001890,NUTC
004126,NTNU
003765,NTHU
003328,TCPA
001994,CSMU
008175,FJU
007426,NTNU
003267,TCPA
001342,NKFUST
002308,NFU
004310,NKNU
008186,CSMU
007852,NTUB
007205,NTOU
004116,NTNU
005366,NTU
007079,NCHU
005058,NTUNHS
007968,KMU
005345,TCPA
006653,NTUB
004929,NCTU
005565,THU
002733,YZU
009476,NTUST
006500,KMU
005533,TMU
005967,THU
006290,NKFUST
000193,TMU
006759,FCU
003188,NCKU
003474,KMU
002942,NSYSU
000252,PU
007010,NCKU
009040,CMU
000468,TCPA
005853,NUTC
005740,NKNU
000538,CMU
000585,NKFUST
003683,CYCU
003205,NTOU
009386,NTUB
003351,NCCU
003535,SCU
006330,NTUNHS
009147,KUAS
009974,THU
007345,CYCU
007562,NTHU
008769,NTUNHS
007716,NTNU
005358,NTUNHS
002680,NFU
008218,NKFUST
007387,CSMU
008793,TKU
009738,CGU
001234,YZU
008623,NUTC
007330,NTUNHS
002176,NFU
007772,TKU
004515,NTUB
000059,NCUT
008519,NPU
003480,NCCU
005662,NCCU
006344,NCCU
006480,NCKU
002419,NKNU
006365,NKNU
007369,NCUT
009804,NTUB
003874,NTUST
006558,TCPA
002998,CSMU
000556,YZU
009824,NCTU
003883,NTNU
002243,THU
000704,TMU
008605,CGU
000067,CYCU
004551,NUTC
008066,CYCU
009305,TMU
002711,CMU
003722,THU
004404,NCHU
005832,FJU
003237,FCU
008664,KUAS
006085,NCHU
009084,NTUNHS
001835,TKU
000425,CGU
000609,CYCU
008821,CYCU
009073,CGU
004595,NCUT
005768,CGU
007601,NSYSU
002730,FJU
009215,NCUT
003778,NTPU
003823,CYCU
004181,NFU
009704,NKFUST
002683,KUAS
008610,FCU
009784,NCKU
008270,NFU
002638,FCU
009894,NCUT
005962,NCCU
005707,CMU
002264,CYCU
003923,FJU
005357,CMU
000104,NSYSU
002183,CYCU
003516,NTPU
001416,NTUNHS
005726,TCPA
006417,NCTU
000944,NTOU
001577,NTUST
006565,NPU
004276,FJU
000119,PU
000784,NCTU
008937,NTNU
002568,NTUB
006380,NPU
003939,NTUB
003035,CSMU
007932,TKU
001581,NFU
008309,TMU
005092,TMU
008007,TKU
006690,FJU
005979,NPU
003650,CMU
007315,TKU
004992,NFU
002403,NCKU
006726,KMU
003591,NSYSU
002675,CMU
008975,FCU
001533,KUAS
007346,NTHU
007998,CYCU
001607,NTHU
006651,NTU
009693,FCU
001450,NUTC
002067,NTNU
003338,NTU
007264,NTNU
005679,NPU
001608,PU
008508,CYCU
004505,NTOU
002268,CSMU
002282,SCU
006805,NKFUST
009188,NTOU
000938,TMU
003786,CSMU
007941,TMU
009458,PU
002541,TKU
005580,YZU
005301,TMU
000851,TCPA
001469,NTU
009360,NKFUST
008368,KUAS
007095,NCHU
009621,CYCU
007845,NKFUST
001180,NCKU
005341,FJU
002071,NTUST
007802,CMU
009031,NFU
008530,NSYSU
002741,NUTC
002468,NTUST
007117,FJU
003561,NUTC
000396,FCU
003802,FCU
007927,NTUB
001580,NUTC
004749,NKFUST
008730,CMU
003266,NKNU
003243,CSMU
003273,CGU
005729,NTOU
007273,SCU
002192,NTU
005944,NKFUST
006369,NKFUST
003794,NCKU
008478,NCUT
008524,FCU
007269,NTHU
004834,CYCU
002478,NSYSU
008695,NTNU
002643,NTHU
006908,NUTC
003948,TCPA
002560,TMU
007447,NCCU
001675,NCTU
008789,TCPA
001695,NCCU
008367,FCU
007667,PU
003321,NCUT
002387,NTOU
006308,THU
000777,NCUT
008525,TKU
005051,YZU
001877,NTOU
004130,NTPU
003638,PU
008165,NTU
005950,TMU
001620,NTUST
002369,CMU
007496,KUAS
001931,NCHU
002492,NUTC
004848,NTOU
002469,NCTU
004786,NPU
004414,NPU
008054,NSYSU
007881,CYCU
004610,TCPA
009851,NTUST
004603,TMU
008630,NTPU
005624,CMU
006279,FCU
002718,TCPA
008556,NKFUST
004259,NSYSU
005925,NSYSU
001353,FCU
005620,NTOU
008872,KUAS
005884,NPU
006130,NKNU
005871,NTUNHS
004302,CYCU
005910,CYCU
008096,NKFUST
008453,NCHU
003917,NCUT
006252,NTNU
005540,KMU
008296,CSMU
005787,NTOU
006764,NTOU
008173,NCTU
002871,NCHU
007283,CMU
004997,THU
008833,NKFUST
009178,TMU
001990,YZU
004156,NTU
000519,NCTU
005800,KUAS
008947,NCUT
004359,PU
002058,KMU
006111,NTOU
001638,NTUB
008781,NCHU
005730,CGU
005693,KMU
006643,NTU
004981,NTUB
001824,NCCU
008895,NCUT
007510,TKU
009425,SCU
005392,CMU
004676,NCTU
003764,CYCU
003198,NCCU
003810,NCCU
007176,NFU
006949,NTUB
005562,CSMU
009928,NTNU
000782,TKU
003057,NUTC
001883,NCHU
003956,NFU
001123,CSMU
001120,NTHU
005529,NCKU
002968,SCU
004938,NTHU
001515,FJU
009192,TKU
001800,TKU
007970,CGU
003044,NKFUST
005530,PU
003195,NSYSU
005270,NCCU
001852,NKNU
002473,KUAS
002335,TKU
001483,CSMU
006492,NCUT
005779,KMU
006146,NTNU
006153,FJU
007788,NTUST
003926,KMU
000619,YZU
003250,NTPU
003483,FJU
009131,FCU
000318,NTU
009117,CSMU
001225,NKNU
001685,NCKU
004247,CYCU
005324,NFU
008140,CMU
003528,NTUST
008287,KMU
007064,NTHU
004105,NCCU
002216,KMU
004059,NFU
001313,NTPU
007459,NFU
002781,NTUB
002865,NPU
006550,NTU
007448,KMU
002866,NTPU
005857,NTNU
009577,TMU
006284,NCKU
005947,NTOU
006975,NCUT
006904,NCUT
005879,NCUT
005816,NKFUST
001242,TKU
009648,TMU
005186,NFU
004812,CYCU
009768,TMU
005276,KUAS
006295,NCUT
000492,PU
008376,CSMU
004341,NCCU
009904,FCU
003085,NKNU
005047,NTNU
006689,NTUNHS
009954,NFU
003168,NKFUST
002122,NTUB
006542,TMU
002347,FJU
009195,NUTC
005997,NTUB
005809,CYCU
000241,NTUNHS
008278,NTU
008641,KMU
004612,CGU
009519,YZU
002340,NPU
003597,NTNU
000686,NCKU
002502,FJU
006762,KUAS
007156,NTNU
009032,TCPA
003996,SCU
005003,NCHU
005564,TCPA
004909,TKU
005973,FCU
005628,TMU
008190,NSYSU
005052,NCUT
002811,TCPA
007696,NUTC
000846,NTNU
003301,NTOU
009272,CYCU
002114,PU
000883,FCU
004597,YZU
002503,TKU
007698,YZU
006902,NCUT
005212,NKNU
004027,NCHU
009427,NTUNHS
001635,NTNU
008666,NUTC
002304,NCTU
007170,NPU
000203,CSMU
004124,NTNU
009261,CSMU
006016,NTHU
007767,TKU
007712,NTU
009979,THU
000137,TMU
003767,NTUST
007041,FJU
005642,CMU
002275,NSYSU
007820,CSMU
009515,KUAS
004092,YZU
008967,CMU
007558,NTU
001121,NUTC
